run,round,home_team,away_team
40,36,Crystal Palace,Newcastle United
40,36,Bournemouth,Leicester
40,36,Brighton,Aston Villa
40,36,Man United,Liverpool
40,36,West Ham United,Southampton
40,36,Wolverhampton,Brentford
40,37,Leicester,West Ham United
40,37,Liverpool,Brighton
40,37,Aston Villa,Bournemouth
40,37,Everton,Crystal Palace
40,37,Newcastle United,Chelsea
40,37,Tottenham,Fulham
40,37,Nottingham Forest,Man City
40,37,Ipswich,Wolverhampton
40,37,Brentford,Arsenal
40,37,Southampton,Man United
40,38,Arsenal,Wolverhampton
40,38,Fulham,Brentford
40,38,Man City,Ipswich
40,38,Chelsea,Nottingham Forest
40,38,Crystal Palace,Tottenham
40,38,Bournemouth,Newcastle United
40,38,Brighton,Everton
40,38,Man United,Aston Villa
40,38,West Ham United,Liverpool
40,38,Southampton,Leicester
41,34,Arsenal,Tottenham
41,34,Fulham,Aston Villa
41,34,Man City,Newcastle United
41,34,Chelsea,Liverpool
41,34,Crystal Palace,Southampton
41,34,Bournemouth,Everton
41,34,Brighton,West Ham United
41,34,Man United,Leicester
41,34,Brentford,Ipswich
41,34,Wolverhampton,Nottingham Forest
41,35,Leicester,Brighton
41,35,Liverpool,Crystal Palace
41,35,Aston Villa,Chelsea
41,35,Everton,Man City
41,35,Newcastle United,Wolverhampton
41,35,Tottenham,Brentford
41,35,Nottingham Forest,Fulham
41,35,Ipswich,Arsenal
41,35,West Ham United,Man United
41,35,Southampton,Bournemouth
41,36,Arsenal,Nottingham Forest
41,36,Fulham,Ipswich
41,36,Man City,Tottenham
41,36,Chelsea,Everton
41,36,Crystal Palace,Newcastle United
41,36,Bournemouth,Leicester
41,36,Brighton,Aston Villa
41,36,Man United,Liverpool
41,36,West Ham United,Southampton
41,36,Wolverhampton,Brentford
41,37,Leicester,West Ham United
41,37,Liverpool,Brighton
41,37,Aston Villa,Bournemouth
41,37,Everton,Crystal Palace
41,37,Newcastle United,Chelsea
41,37,Tottenham,Fulham
41,37,Nottingham Forest,Man City
41,37,Ipswich,Wolverhampton
41,37,Brentford,Arsenal
41,37,Southampton,Man United
41,38,Arsenal,Wolverhampton
41,38,Fulham,Brentford
41,38,Man City,Ipswich
41,38,Chelsea,Nottingham Forest
41,38,Crystal Palace,Tottenham
41,38,Bournemouth,Newcastle United
41,38,Brighton,Everton
41,38,Man United,Aston Villa
41,38,West Ham United,Liverpool
41,38,Southampton,Leicester
42,34,Arsenal,Tottenham
42,34,Fulham,Aston Villa
42,34,Man City,Newcastle United
42,34,Chelsea,Liverpool
42,34,Crystal Palace,Southampton
42,34,Bournemouth,Everton
42,34,Brighton,West Ham United
42,34,Man United,Leicester
42,34,Brentford,Ipswich
42,34,Wolverhampton,Nottingham Forest
42,35,Leicester,Brighton
42,35,Liverpool,Crystal Palace
42,35,Aston Villa,Chelsea
42,35,Everton,Man City
42,35,Newcastle United,Wolverhampton
42,35,Tottenham,Brentford
42,35,Nottingham Forest,Fulham
42,35,Ipswich,Arsenal
42,35,West Ham United,Man United
42,35,Southampton,Bournemouth
42,36,Arsenal,Nottingham Forest
42,36,Fulham,Ipswich
42,36,Man City,Tottenham
42,36,Chelsea,Everton
42,36,Crystal Palace,Newcastle United
42,36,Bournemouth,Leicester
42,36,Brighton,Aston Villa
42,36,Man United,Liverpool
42,36,West Ham United,Southampton
42,36,Wolverhampton,Brentford
42,37,Leicester,West Ham United
42,37,Liverpool,Brighton
42,37,Aston Villa,Bournemouth
42,37,Everton,Crystal Palace
42,37,Newcastle United,Chelsea
42,37,Tottenham,Fulham
42,37,Nottingham Forest,Man City
42,37,Ipswich,Wolverhampton
42,37,Brentford,Arsenal
42,37,Southampton,Man United
42,38,Arsenal,Wolverhampton
42,38,Fulham,Brentford
42,38,Man City,Ipswich
42,38,Chelsea,Nottingham Forest
42,38,Crystal Palace,Tottenham
42,38,Bournemouth,Newcastle United
42,38,Brighton,Everton
42,38,Man United,Aston Villa
42,38,West Ham United,Liverpool
42,38,Southampton,Leicester
43,34,Arsenal,Tottenham
43,34,Fulham,Aston Villa
43,34,Man City,Newcastle United
43,34,Chelsea,Liverpool
43,34,Crystal Palace,Southampton
43,34,Bournemouth,Everton
43,34,Brighton,West Ham United
43,34,Man United,Leicester
43,34,Brentford,Ipswich
43,34,Wolverhampton,Nottingham Forest
43,35,Leicester,Brighton
43,35,Liverpool,Crystal Palace
43,35,Aston Villa,Chelsea
43,35,Everton,Man City
43,35,Newcastle United,Wolverhampton
43,35,Tottenham,Brentford
43,35,Nottingham Forest,Fulham
43,35,Ipswich,Arsenal
43,35,West Ham United,Man United
43,35,Southampton,Bournemouth
43,36,Arsenal,Nottingham Forest
43,36,Fulham,Ipswich
43,36,Man City,Tottenham
43,36,Chelsea,Everton
43,36,Crystal Palace,Newcastle United
43,36,Bournemouth,Leicester
43,36,Brighton,Aston Villa
43,36,Man United,Liverpool
43,36,West Ham United,Southampton
43,36,Wolverhampton,Brentford
43,37,Leicester,West Ham United
43,37,Liverpool,Brighton
43,37,Aston Villa,Bournemouth
43,37,Everton,Crystal Palace
43,37,Newcastle United,Chelsea
43,37,Tottenham,Fulham
43,37,Nottingham Forest,Man City
43,37,Ipswich,Wolverhampton
43,37,Brentford,Arsenal
43,37,Southampton,Man United
43,38,Arsenal,Wolverhampton
43,38,Fulham,Brentford
43,38,Man City,Ipswich
43,38,Chelsea,Nottingham Forest
43,38,Crystal Palace,Tottenham
43,38,Bournemouth,Newcastle United
43,38,Brighton,Everton
43,38,Man United,Aston Villa
43,38,West Ham United,Liverpool
43,38,Southampton,Leicester
44,34,Arsenal,Tottenham
44,34,Fulham,Aston Villa
44,34,Man City,Newcastle United
44,34,Chelsea,Liverpool
44,34,Crystal Palace,Southampton
44,34,Bournemouth,Everton
44,34,Brighton,West Ham United
44,34,Man United,Leicester
44,34,Brentford,Ipswich
44,34,Wolverhampton,Nottingham Forest
44,35,Leicester,Brighton
44,35,Liverpool,Crystal Palace
44,35,Aston Villa,Chelsea
44,35,Everton,Man City
44,35,Newcastle United,Wolverhampton
44,35,Tottenham,Brentford
44,35,Nottingham Forest,Fulham
44,35,Ipswich,Arsenal
44,35,West Ham United,Man United
44,35,Southampton,Bournemouth
44,36,Arsenal,Nottingham Forest
44,36,Fulham,Ipswich
44,36,Man City,Tottenham
44,36,Chelsea,Everton
44,36,Crystal Palace,Newcastle United
44,36,Bournemouth,Leicester
44,36,Brighton,Aston Villa
44,36,Man United,Liverpool
44,36,West Ham United,Southampton
44,36,Wolverhampton,Brentford
44,37,Leicester,West Ham United
44,37,Liverpool,Brighton
44,37,Aston Villa,Bournemouth
44,37,Everton,Crystal Palace
44,37,Newcastle United,Chelsea
44,37,Tottenham,Fulham
44,37,Nottingham Forest,Man City
44,37,Ipswich,Wolverhampton
44,37,Brentford,Arsenal
44,37,Southampton,Man United
44,38,Arsenal,Wolverhampton
44,38,Fulham,Brentford
44,38,Man City,Ipswich
44,38,Chelsea,Nottingham Forest
44,38,Crystal Palace,Tottenham
44,38,Bournemouth,Newcastle United
44,38,Brighton,Everton
44,38,Man United,Aston Villa
44,38,West Ham United,Liverpool
44,38,Southampton,Leicester
45,34,Arsenal,Tottenham
45,34,Fulham,Aston Villa
45,34,Man City,Newcastle United
45,34,Chelsea,Liverpool
45,34,Crystal Palace,Southampton
45,34,Bournemouth,Everton
45,34,Brighton,West Ham United
45,34,Man United,Leicester
45,34,Brentford,Ipswich
45,34,Wolverhampton,Nottingham Forest
45,35,Leicester,Brighton
45,35,Liverpool,Crystal Palace
45,35,Aston Villa,Chelsea
45,35,Everton,Man City
45,35,Newcastle United,Wolverhampton
45,35,Tottenham,Brentford
45,35,Nottingham Forest,Fulham
45,35,Ipswich,Arsenal
45,35,West Ham United,Man United
45,35,Southampton,Bournemouth
45,36,Arsenal,Nottingham Forest
45,36,Fulham,Ipswich
45,36,Man City,Tottenham
45,36,Chelsea,Everton
45,36,Crystal Palace,Newcastle United
45,36,Bournemouth,Leicester
45,36,Brighton,Aston Villa
45,36,Man United,Liverpool
45,36,West Ham United,Southampton
45,36,Wolverhampton,Brentford
45,37,Leicester,West Ham United
45,37,Liverpool,Brighton
45,37,Aston Villa,Bournemouth
45,37,Everton,Crystal Palace
45,37,Newcastle United,Chelsea
45,37,Tottenham,Fulham
45,37,Nottingham Forest,Man City
45,37,Ipswich,Wolverhampton
45,37,Brentford,Arsenal
45,37,Southampton,Man United
45,38,Arsenal,Wolverhampton
45,38,Fulham,Brentford
45,38,Man City,Ipswich
45,38,Chelsea,Nottingham Forest
45,38,Crystal Palace,Tottenham
45,38,Bournemouth,Newcastle United
45,38,Brighton,Everton
45,38,Man United,Aston Villa
45,38,West Ham United,Liverpool
45,38,Southampton,Leicester
46,34,Arsenal,Tottenham
46,34,Fulham,Aston Villa
46,34,Man City,Newcastle United
46,34,Chelsea,Liverpool
46,34,Crystal Palace,Southampton
46,34,Bournemouth,Everton
46,34,Brighton,West Ham United
46,34,Man United,Leicester
46,34,Brentford,Ipswich
46,34,Wolverhampton,Nottingham Forest
46,35,Leicester,Brighton
46,35,Liverpool,Crystal Palace
46,35,Aston Villa,Chelsea
46,35,Everton,Man City
46,35,Newcastle United,Wolverhampton
46,35,Tottenham,Brentford
46,35,Nottingham Forest,Fulham
46,35,Ipswich,Arsenal
46,35,West Ham United,Man United
46,35,Southampton,Bournemouth
46,36,Arsenal,Nottingham Forest
46,36,Fulham,Ipswich
46,36,Man City,Tottenham
46,36,Chelsea,Everton
46,36,Crystal Palace,Newcastle United
46,36,Bournemouth,Leicester
46,36,Brighton,Aston Villa
46,36,Man United,Liverpool
46,36,West Ham United,Southampton
46,36,Wolverhampton,Brentford
46,37,Leicester,West Ham United
46,37,Liverpool,Brighton
46,37,Aston Villa,Bournemouth
46,37,Everton,Crystal Palace
46,37,Newcastle United,Chelsea
46,37,Tottenham,Fulham
46,37,Nottingham Forest,Man City
46,37,Ipswich,Wolverhampton
46,37,Brentford,Arsenal
46,37,Southampton,Man United
46,38,Arsenal,Wolverhampton
46,38,Fulham,Brentford
46,38,Man City,Ipswich
46,38,Chelsea,Nottingham Forest
46,38,Crystal Palace,Tottenham
46,38,Bournemouth,Newcastle United
46,38,Brighton,Everton
46,38,Man United,Aston Villa
46,38,West Ham United,Liverpool
46,38,Southampton,Leicester
47,34,Arsenal,Tottenham
47,34,Fulham,Aston Villa
47,34,Man City,Newcastle United
47,34,Chelsea,Liverpool
47,34,Crystal Palace,Southampton
47,34,Bournemouth,Everton
47,34,Brighton,West Ham United
47,34,Man United,Leicester
47,34,Brentford,Ipswich
47,34,Wolverhampton,Nottingham Forest
47,35,Leicester,Brighton
47,35,Liverpool,Crystal Palace
47,35,Aston Villa,Chelsea
47,35,Everton,Man City
47,35,Newcastle United,Wolverhampton
47,35,Tottenham,Brentford
47,35,Nottingham Forest,Fulham
47,35,Ipswich,Arsenal
47,35,West Ham United,Man United
47,35,Southampton,Bournemouth
47,36,Arsenal,Nottingham Forest
47,36,Fulham,Ipswich
47,36,Man City,Tottenham
47,36,Chelsea,Everton
47,36,Crystal Palace,Newcastle United
47,36,Bournemouth,Leicester
47,36,Brighton,Aston Villa
47,36,Man United,Liverpool
47,36,West Ham United,Southampton
47,36,Wolverhampton,Brentford
47,37,Leicester,West Ham United
47,37,Liverpool,Brighton
47,37,Aston Villa,Bournemouth
47,37,Everton,Crystal Palace
47,37,Newcastle United,Chelsea
47,37,Tottenham,Fulham
47,37,Nottingham Forest,Man City
47,37,Ipswich,Wolverhampton
47,37,Brentford,Arsenal
47,37,Southampton,Man United
47,38,Arsenal,Wolverhampton
47,38,Fulham,Brentford
47,38,Man City,Ipswich
47,38,Chelsea,Nottingham Forest
47,38,Crystal Palace,Tottenham
47,38,Bournemouth,Newcastle United
47,38,Brighton,Everton
47,38,Man United,Aston Villa
47,38,West Ham United,Liverpool
47,38,Southampton,Leicester
48,34,Arsenal,Tottenham
48,34,Fulham,Aston Villa
48,34,Man City,Newcastle United
48,34,Chelsea,Liverpool
48,34,Crystal Palace,Southampton
48,34,Bournemouth,Everton
48,34,Brighton,West Ham United
48,34,Man United,Leicester
48,34,Brentford,Ipswich
48,34,Wolverhampton,Nottingham Forest
48,35,Leicester,Brighton
48,35,Liverpool,Crystal Palace
48,35,Aston Villa,Chelsea
48,35,Everton,Man City
48,35,Newcastle United,Wolverhampton
48,35,Tottenham,Brentford
48,35,Nottingham Forest,Fulham
48,35,Ipswich,Arsenal
48,35,West Ham United,Man United
48,35,Southampton,Bournemouth
48,36,Arsenal,Nottingham Forest
48,36,Fulham,Ipswich
48,36,Man City,Tottenham
48,36,Chelsea,Everton
48,36,Crystal Palace,Newcastle United
48,36,Bournemouth,Leicester
48,36,Brighton,Aston Villa
48,36,Man United,Liverpool
48,36,West Ham United,Southampton
48,36,Wolverhampton,Brentford
48,37,Leicester,West Ham United
48,37,Liverpool,Brighton
48,37,Aston Villa,Bournemouth
48,37,Everton,Crystal Palace
48,37,Newcastle United,Chelsea
48,37,Tottenham,Fulham
48,37,Nottingham Forest,Man City
48,37,Ipswich,Wolverhampton
48,37,Brentford,Arsenal
48,37,Southampton,Man United
48,38,Arsenal,Wolverhampton
48,38,Fulham,Brentford
48,38,Man City,Ipswich
48,38,Chelsea,Nottingham Forest
48,38,Crystal Palace,Tottenham
48,38,Bournemouth,Newcastle United
48,38,Brighton,Everton
48,38,Man United,Aston Villa
48,38,West Ham United,Liverpool
48,38,Southampton,Leicester
49,34,Arsenal,Tottenham
49,34,Fulham,Aston Villa
49,34,Man City,Newcastle United
49,34,Chelsea,Liverpool
49,34,Crystal Palace,Southampton
49,34,Bournemouth,Everton
49,34,Brighton,West Ham United
49,34,Man United,Leicester
49,34,Brentford,Ipswich
49,34,Wolverhampton,Nottingham Forest
49,35,Leicester,Brighton
49,35,Liverpool,Crystal Palace
49,35,Aston Villa,Chelsea
49,35,Everton,Man City
49,35,Newcastle United,Wolverhampton
49,35,Tottenham,Brentford
49,35,Nottingham Forest,Fulham
49,35,Ipswich,Arsenal
49,35,West Ham United,Man United
49,35,Southampton,Bournemouth
49,36,Arsenal,Nottingham Forest
49,36,Fulham,Ipswich
49,36,Man City,Tottenham
49,36,Chelsea,Everton
49,36,Crystal Palace,Newcastle United
49,36,Bournemouth,Leicester
49,36,Brighton,Aston Villa
49,36,Man United,Liverpool
49,36,West Ham United,Southampton
49,36,Wolverhampton,Brentford
49,37,Leicester,West Ham United
49,37,Liverpool,Brighton
49,37,Aston Villa,Bournemouth
49,37,Everton,Crystal Palace
49,37,Newcastle United,Chelsea
49,37,Tottenham,Fulham
49,37,Nottingham Forest,Man City
49,37,Ipswich,Wolverhampton
49,37,Brentford,Arsenal
49,37,Southampton,Man United
49,38,Arsenal,Wolverhampton
49,38,Fulham,Brentford
49,38,Man City,Ipswich
49,38,Chelsea,Nottingham Forest
49,38,Crystal Palace,Tottenham
49,38,Bournemouth,Newcastle United
49,38,Brighton,Everton
49,38,Man United,Aston Villa
49,38,West Ham United,Liverpool
49,38,Southampton,Leicester
50,34,Arsenal,Ipswich
50,34,Fulham,Everton
50,34,Man City,Newcastle United
50,34,Chelsea,Liverpool
50,34,Crystal Palace,Leicester
50,34,Bournemouth,Southampton
50,34,Brighton,Aston Villa
50,34,Man United,West Ham United
50,34,Brentford,Tottenham
50,34,Wolverhampton,Nottingham Forest
50,35,Leicester,Bournemouth
50,35,Liverpool,Fulham
50,35,Aston Villa,Crystal Palace
50,35,Everton,Chelsea
50,35,Newcastle United,Arsenal
50,35,Tottenham,Wolverhampton
50,35,Nottingham Forest,Man City
50,35,Ipswich,Brentford
50,35,West Ham United,Brighton
50,35,Southampton,Man United
50,36,Arsenal,Brentford
50,36,Fulham,Nottingham Forest
50,36,Man City,Tottenham
50,36,Chelsea,Newcastle United
50,36,Crystal Palace,Everton
50,36,Bournemouth,Aston Villa
50,36,Brighton,Southampton
50,36,Man United,Liverpool
50,36,West Ham United,Leicester
50,36,Wolverhampton,Ipswich
50,37,Leicester,Man United
50,37,Liverpool,Brighton
50,37,Aston Villa,Man City
50,37,Everton,Bournemouth
50,37,Newcastle United,Crystal Palace
50,37,Tottenham,Chelsea
50,37,Nottingham Forest,Arsenal
50,37,Ipswich,Fulham
50,37,Brentford,Wolverhampton
50,37,Southampton,West Ham United
50,38,Arsenal,Wolverhampton
50,38,Fulham,Brentford
50,38,Man City,Ipswich
50,38,Chelsea,Nottingham Forest
50,38,Crystal Palace,Tottenham
50,38,Bournemouth,Newcastle United
50,38,Brighton,Everton
50,38,Man United,Aston Villa
50,38,West Ham United,Liverpool
50,38,Southampton,Leicester
51,34,Arsenal,Ipswich
51,34,Fulham,Everton
51,34,Man City,Newcastle United
51,34,Chelsea,Liverpool
51,34,Crystal Palace,Leicester
51,34,Bournemouth,Southampton
51,34,Brighton,Aston Villa
51,34,Man United,West Ham United
51,34,Brentford,Tottenham
51,34,Wolverhampton,Nottingham Forest
51,35,Leicester,Bournemouth
51,35,Liverpool,Fulham
51,35,Aston Villa,Crystal Palace
51,35,Everton,Chelsea
51,35,Newcastle United,Arsenal
51,35,Tottenham,Wolverhampton
51,35,Nottingham Forest,Man City
51,35,Ipswich,Brentford
51,35,West Ham United,Brighton
51,35,Southampton,Man United
51,36,Arsenal,Brentford
51,36,Fulham,Nottingham Forest
51,36,Man City,Tottenham
51,36,Chelsea,Newcastle United
51,36,Crystal Palace,Everton
51,36,Bournemouth,Aston Villa
51,36,Brighton,Southampton
51,36,Man United,Liverpool
51,36,West Ham United,Leicester
51,36,Wolverhampton,Ipswich
51,37,Leicester,Man United
51,37,Liverpool,Brighton
51,37,Aston Villa,Man City
51,37,Everton,Bournemouth
51,37,Newcastle United,Crystal Palace
51,37,Tottenham,Chelsea
51,37,Nottingham Forest,Arsenal
51,37,Ipswich,Fulham
51,37,Brentford,Wolverhampton
51,37,Southampton,West Ham United
51,38,Arsenal,Wolverhampton
51,38,Fulham,Brentford
51,38,Man City,Ipswich
51,38,Chelsea,Nottingham Forest
51,38,Crystal Palace,Tottenham
51,38,Bournemouth,Newcastle United
51,38,Brighton,Everton
51,38,Man United,Aston Villa
51,38,West Ham United,Liverpool
51,38,Southampton,Leicester
52,34,Arsenal,Ipswich
52,34,Fulham,Everton
52,34,Man City,Newcastle United
52,34,Chelsea,Liverpool
52,34,Crystal Palace,Leicester
52,34,Bournemouth,Southampton
52,34,Brighton,Aston Villa
52,34,Man United,West Ham United
52,34,Brentford,Tottenham
52,34,Wolverhampton,Nottingham Forest
52,35,Leicester,Bournemouth
52,35,Liverpool,Fulham
52,35,Aston Villa,Crystal Palace
52,35,Everton,Chelsea
52,35,Newcastle United,Arsenal
52,35,Tottenham,Wolverhampton
52,35,Nottingham Forest,Man City
52,35,Ipswich,Brentford
52,35,West Ham United,Brighton
52,35,Southampton,Man United
52,36,Arsenal,Brentford
52,36,Fulham,Nottingham Forest
52,36,Man City,Tottenham
52,36,Chelsea,Newcastle United
52,36,Crystal Palace,Everton
52,36,Bournemouth,Aston Villa
52,36,Brighton,Southampton
52,36,Man United,Liverpool
52,36,West Ham United,Leicester
52,36,Wolverhampton,Ipswich
52,37,Leicester,Man United
52,37,Liverpool,Brighton
52,37,Aston Villa,Man City
52,37,Everton,Bournemouth
52,37,Newcastle United,Crystal Palace
52,37,Tottenham,Chelsea
52,37,Nottingham Forest,Arsenal
52,37,Ipswich,Fulham
52,37,Brentford,Wolverhampton
52,37,Southampton,West Ham United
52,38,Arsenal,Wolverhampton
52,38,Fulham,Brentford
52,38,Man City,Ipswich
52,38,Chelsea,Nottingham Forest
52,38,Crystal Palace,Tottenham
52,38,Bournemouth,Newcastle United
52,38,Brighton,Everton
52,38,Man United,Aston Villa
52,38,West Ham United,Liverpool
52,38,Southampton,Leicester
53,34,Arsenal,Ipswich
53,34,Fulham,Everton
53,34,Man City,Newcastle United
53,34,Chelsea,Liverpool
53,34,Crystal Palace,Leicester
53,34,Bournemouth,Southampton
53,34,Brighton,Aston Villa
53,34,Man United,West Ham United
53,34,Brentford,Tottenham
53,34,Wolverhampton,Nottingham Forest
53,35,Leicester,Bournemouth
53,35,Liverpool,Fulham
53,35,Aston Villa,Crystal Palace
53,35,Everton,Chelsea
53,35,Newcastle United,Arsenal
53,35,Tottenham,Wolverhampton
53,35,Nottingham Forest,Man City
53,35,Ipswich,Brentford
53,35,West Ham United,Brighton
53,35,Southampton,Man United
53,36,Arsenal,Brentford
53,36,Fulham,Nottingham Forest
53,36,Man City,Tottenham
53,36,Chelsea,Newcastle United
53,36,Crystal Palace,Everton
53,36,Bournemouth,Aston Villa
53,36,Brighton,Southampton
53,36,Man United,Liverpool
53,36,West Ham United,Leicester
53,36,Wolverhampton,Ipswich
53,37,Leicester,Man United
53,37,Liverpool,Brighton
53,37,Aston Villa,Man City
53,37,Everton,Bournemouth
53,37,Newcastle United,Crystal Palace
53,37,Tottenham,Chelsea
53,37,Nottingham Forest,Arsenal
53,37,Ipswich,Fulham
53,37,Brentford,Wolverhampton
53,37,Southampton,West Ham United
53,38,Arsenal,Wolverhampton
53,38,Fulham,Brentford
53,38,Man City,Ipswich
53,38,Chelsea,Nottingham Forest
53,38,Crystal Palace,Tottenham
53,38,Bournemouth,Newcastle United
53,38,Brighton,Everton
53,38,Man United,Aston Villa
53,38,West Ham United,Liverpool
53,38,Southampton,Leicester
54,34,Arsenal,Ipswich
54,34,Fulham,Everton
54,34,Man City,Newcastle United
54,34,Chelsea,Liverpool
54,34,Crystal Palace,Leicester
54,34,Bournemouth,Southampton
54,34,Brighton,Aston Villa
54,34,Man United,West Ham United
54,34,Brentford,Tottenham
54,34,Wolverhampton,Nottingham Forest
54,35,Leicester,Bournemouth
54,35,Liverpool,Fulham
54,35,Aston Villa,Crystal Palace
54,35,Everton,Chelsea
54,35,Newcastle United,Arsenal
54,35,Tottenham,Wolverhampton
54,35,Nottingham Forest,Man City
54,35,Ipswich,Brentford
54,35,West Ham United,Brighton
54,35,Southampton,Man United
54,36,Arsenal,Brentford
54,36,Fulham,Nottingham Forest
54,36,Man City,Tottenham
54,36,Chelsea,Newcastle United
54,36,Crystal Palace,Everton
54,36,Bournemouth,Aston Villa
54,36,Brighton,Southampton
54,36,Man United,Liverpool
54,36,West Ham United,Leicester
54,36,Wolverhampton,Ipswich
54,37,Leicester,Man United
54,37,Liverpool,Brighton
54,37,Aston Villa,Man City
54,37,Everton,Bournemouth
54,37,Newcastle United,Crystal Palace
54,37,Tottenham,Chelsea
54,37,Nottingham Forest,Arsenal
54,37,Ipswich,Fulham
54,37,Brentford,Wolverhampton
54,37,Southampton,West Ham United
54,38,Arsenal,Wolverhampton
54,38,Fulham,Brentford
54,38,Man City,Ipswich
54,38,Chelsea,Nottingham Forest
54,38,Crystal Palace,Tottenham
54,38,Bournemouth,Newcastle United
54,38,Brighton,Everton
54,38,Man United,Aston Villa
54,38,West Ham United,Liverpool
54,38,Southampton,Leicester
55,34,Arsenal,Ipswich
55,34,Fulham,Everton
55,34,Man City,Newcastle United
55,34,Chelsea,Liverpool
55,34,Crystal Palace,Leicester
55,34,Bournemouth,Southampton
55,34,Brighton,Aston Villa
55,34,Man United,West Ham United
55,34,Brentford,Tottenham
55,34,Wolverhampton,Nottingham Forest
55,35,Leicester,Bournemouth
55,35,Liverpool,Fulham
55,35,Aston Villa,Crystal Palace
55,35,Everton,Chelsea
55,35,Newcastle United,Arsenal
55,35,Tottenham,Wolverhampton
55,35,Nottingham Forest,Man City
55,35,Ipswich,Brentford
55,35,West Ham United,Brighton
55,35,Southampton,Man United
55,36,Arsenal,Brentford
55,36,Fulham,Nottingham Forest
55,36,Man City,Tottenham
55,36,Chelsea,Newcastle United
55,36,Crystal Palace,Everton
55,36,Bournemouth,Aston Villa
55,36,Brighton,Southampton
55,36,Man United,Liverpool
55,36,West Ham United,Leicester
55,36,Wolverhampton,Ipswich
55,37,Leicester,Man United
55,37,Liverpool,Brighton
55,37,Aston Villa,Man City
55,37,Everton,Bournemouth
55,37,Newcastle United,Crystal Palace
55,37,Tottenham,Chelsea
55,37,Nottingham Forest,Arsenal
55,37,Ipswich,Fulham
55,37,Brentford,Wolverhampton
55,37,Southampton,West Ham United
55,38,Arsenal,Wolverhampton
55,38,Fulham,Brentford
55,38,Man City,Ipswich
55,38,Chelsea,Nottingham Forest
55,38,Crystal Palace,Tottenham
55,38,Bournemouth,Newcastle United
55,38,Brighton,Everton
55,38,Man United,Aston Villa
55,38,West Ham United,Liverpool
55,38,Southampton,Leicester
56,34,Arsenal,Ipswich
56,34,Fulham,Everton
56,34,Man City,Newcastle United
56,34,Chelsea,Liverpool
56,34,Crystal Palace,Leicester
56,34,Bournemouth,Southampton
56,34,Brighton,Aston Villa
56,34,Man United,West Ham United
56,34,Brentford,Tottenham
56,34,Wolverhampton,Nottingham Forest
56,35,Leicester,Bournemouth
56,35,Liverpool,Fulham
56,35,Aston Villa,Crystal Palace
56,35,Everton,Chelsea
56,35,Newcastle United,Arsenal
56,35,Tottenham,Wolverhampton
56,35,Nottingham Forest,Man City
56,35,Ipswich,Brentford
56,35,West Ham United,Brighton
56,35,Southampton,Man United
56,36,Arsenal,Brentford
56,36,Fulham,Nottingham Forest
56,36,Man City,Tottenham
56,36,Chelsea,Newcastle United
56,36,Crystal Palace,Everton
56,36,Bournemouth,Aston Villa
56,36,Brighton,Southampton
56,36,Man United,Liverpool
56,36,West Ham United,Leicester
56,36,Wolverhampton,Ipswich
56,37,Leicester,Man United
56,37,Liverpool,Brighton
56,37,Aston Villa,Man City
56,37,Everton,Bournemouth
56,37,Newcastle United,Crystal Palace
56,37,Tottenham,Chelsea
56,37,Nottingham Forest,Arsenal
56,37,Ipswich,Fulham
56,37,Brentford,Wolverhampton
56,37,Southampton,West Ham United
56,38,Arsenal,Wolverhampton
56,38,Fulham,Brentford
56,38,Man City,Ipswich
56,38,Chelsea,Nottingham Forest
56,38,Crystal Palace,Tottenham
56,38,Bournemouth,Newcastle United
56,38,Brighton,Everton
56,38,Man United,Aston Villa
56,38,West Ham United,Liverpool
56,38,Southampton,Leicester
57,34,Arsenal,Ipswich
57,34,Fulham,Everton
57,34,Man City,Newcastle United
57,34,Chelsea,Liverpool
57,34,Crystal Palace,Leicester
57,34,Bournemouth,Southampton
57,34,Brighton,Aston Villa
57,34,Man United,West Ham United
57,34,Brentford,Tottenham
57,34,Wolverhampton,Nottingham Forest
57,35,Leicester,Bournemouth
57,35,Liverpool,Fulham
57,35,Aston Villa,Crystal Palace
57,35,Everton,Chelsea
57,35,Newcastle United,Arsenal
57,35,Tottenham,Wolverhampton
57,35,Nottingham Forest,Man City
57,35,Ipswich,Brentford
57,35,West Ham United,Brighton
57,35,Southampton,Man United
57,36,Arsenal,Brentford
57,36,Fulham,Nottingham Forest
57,36,Man City,Tottenham
57,36,Chelsea,Newcastle United
57,36,Crystal Palace,Everton
57,36,Bournemouth,Aston Villa
57,36,Brighton,Southampton
57,36,Man United,Liverpool
57,36,West Ham United,Leicester
57,36,Wolverhampton,Ipswich
57,37,Leicester,Man United
57,37,Liverpool,Brighton
57,37,Aston Villa,Man City
57,37,Everton,Bournemouth
57,37,Newcastle United,Crystal Palace
57,37,Tottenham,Chelsea
57,37,Nottingham Forest,Arsenal
57,37,Ipswich,Fulham
57,37,Brentford,Wolverhampton
57,37,Southampton,West Ham United
57,38,Arsenal,Wolverhampton
57,38,Fulham,Brentford
57,38,Man City,Ipswich
57,38,Chelsea,Nottingham Forest
57,38,Crystal Palace,Tottenham
57,38,Bournemouth,Newcastle United
57,38,Brighton,Everton
57,38,Man United,Aston Villa
57,38,West Ham United,Liverpool
57,38,Southampton,Leicester
58,34,Arsenal,Ipswich
58,34,Fulham,Everton
58,34,Man City,Newcastle United
